ID;NAME;VARIABLE;SRC;VALUE;CURRENCY;REFYEAR
18665236;APTIV PLC;TURNOVER;https://www.aptiv.com/en/newsroom/article/aptiv-reports-fourth-quarter-2024-financial-results;19700000000;USD;2024
18665236;APTIV PLC;ASSETS;https://www.macrotrends.net/stocks/charts/APTV/aptiv/total-assets;23458000000;USD;2024
18665236;APTIV PLC;WEBSITE;https://www.aptiv.com/;https://www.aptiv.com/;N/A;2024
18665236;APTIV PLC;ACTIVITY;https://www.aptiv.com/docs/default-source/sustainability-report/2024_aptiv_digital_sustainability_consolidated_report.pdf;C29;N/A;2024
18673760;WPP PLC;COUNTRY;https://en.wikipedia.org/wiki/WPP_plc;GB;N/A;2024
18673760;WPP PLC;EMPLOYEES;https://www.macrotrends.net/stocks/charts/WPP/wpp/number-of-employees;108044;N/A;2024
18673760;WPP PLC;TURNOVER;https://www.wpp.com/en/news/2025/02/preliminary-results-2024;14741;GBP;2024
18673760;WPP PLC;ASSETS;https://companiesmarketcap.com/wpp/total-assets/;32010000000;USD;2024
18673760;WPP PLC;WEBSITE;https://www.wpp.com/en-us/;https://www.wpp.com/en-us/;N/A;2024
18673760;WPP PLC;ACTIVITY;https://www.wpp.com/en/investors/annual-report-2024;M73;N/A;2024
18685228;GI GROUP;COUNTRY;https://www.gigroupholding.com/our-presence/;IT;N/A;2024
18685228;GI GROUP;EMPLOYEES;https://www.gigroupholding.com/investor-relations/;10000;N/A;2024
18685228;GI GROUP;TURNOVER;https://www.gigroupholding.com/global-banking-day-2024-financial-results/;3900000000;EUR;2023
18685228;GI GROUP;ASSETS;https://www.gigroup.it/Marketing/Annual%20Report%202023_ITA-protetto.pdf;1274618;EUR;2023
18685228;GI GROUP;WEBSITE;https://www.gigroup.it/;https://www.gigroup.it/;N/A;2024
18685228;GI GROUP;ACTIVITY;https://www.gigroup.it/Marketing/Annual%20Report%202023_ITA-protetto.pdf;N78;N/A;2024
18686668;ACCIONA;COUNTRY;https://en.wikipedia.org/wiki/Acciona;ES;N/A;2024
18686668;ACCIONA;EMPLOYEES;https://www.acciona.com/updates/news/acciona-certified-2024-top-employer-ten-main-markets;50000;N/A;2024
18686668;ACCIONA;TURNOVER;https://www.acciona.com/updates/news/acciona-posts-422-million-closes-year-with-record-turnover-1919-billion-euro;19190000000;EUR;2024
18686668;ACCIONA;ASSETS;https://companiesmarketcap.com/acciona/total-assets/;36020000000;USD;2024
18686668;ACCIONA;WEBSITE;https://www.acciona.com/;https://www.acciona.com/;N/A;2024
18686668;ACCIONA;ACTIVITY;https://www.acciona.com/content/dam/acciona-global/documentos/inversores/cuentas-anuales/consolidated-annual-accounts-2024.pdf;D35;N/A;2024
18691645;FLETCHER GROUP;COUNTRY;https://www.fletchergroup.org/about/;US;N/A;2024
18691645;FLETCHER GROUP;EMPLOYEES;https://fletcherbuilding.com/assets/4-investor-centre/annual-reports/2024-annual-report.pdf;12500;N/A;2024
18691645;FLETCHER GROUP;TURNOVER;https://fletcherbuilding.com/news/fletcher-building-reports-fy24-results;7683000000;USD;2024
18691645;FLETCHER GROUP;ASSETS;https://www.statista.com/statistics/1113655/fletcher-building-total-assets/;8900000000;NZD;2024
18691645;FLETCHER GROUP;WEBSITE;https://www.fletcher-group.com/;https://www.fletcher-group.com/;N/A;2024
18691645;FLETCHER GROUP;ACTIVITY;https://fletcherbuilding.com/assets/4-investor-centre/annual-reports/2024-annual-report.pdf;F43;N/A;2024
18694033;SODEXO;COUNTRY;https://en.wikipedia.org/wiki/Sodexo;FR;N/A;2024
18694033;SODEXO;EMPLOYEES;https://www.statista.com/statistics/223880/sodexo-number-of-employees-worldwide/;423500;N/A;2024
18694033;SODEXO;TURNOVER;https://www.sodexo.com/news/newsroom/2024/fiscal-2024-results;23800000000;EUR;2024
18694033;SODEXO;ASSETS;https://www.macrotrends.net/stocks/charts/SDXAY/sodexo-sa/total-assets;16245000000;USD;2024
18694033;SODEXO;WEBSITE;https://www.sodexo.com/;https://www.sodexo.com/;N/A;2024
18694033;SODEXO;ACTIVITY;https://www.pluxeegroup.com/sites/g/files/jclxxe221/files/2024-04/2024-First-Half-Fiscal-Financial-Report.pdf;K64;N/A;2024
18700025;ADVANCE PROPERTIES;COUNTRY;https://www.advanceproperties.bg/projects/real-estate-business/;BG;N/A;2024
18700025;ADVANCE PROPERTIES;EMPLOYEES;https://www.linkedin.com/company/advanced-properties;4;N/A;2024
18700025;ADVANCE PROPERTIES;TURNOVER;https://cijeurope.com/en/one-united-properties-reports-turnover-of-ron-1-4-billion-in-2024/post.html;1400000000;RON;2024
18700025;ADVANCE PROPERTIES;ASSETS;https://www.cdpq.com/en/news/pressreleases/cdpq-posted-94-return-2024-net-assets-increased-nearly-40-billion-473-billion;473000000000;CAD;2024
18700025;ADVANCE PROPERTIES;WEBSITE;https://www.advanceproperties.bg/projects/who-we-are/;https://www.advanceproperties.bg/projects/who-we-are/;N/A;2024
18700025;ADVANCE PROPERTIES;ACTIVITY;https://www.dnb.com/business-directory/company-profiles.advance_properties_ood.cd31aebd82ad81d1b831773f496e2c9f.html;L68;N/A;2024
18705450;AKZO NOBEL NV;COUNTRY;https://en.wikipedia.org/wiki/AkzoNobel;NL;N/A;2024
18705450;AKZO NOBEL NV;EMPLOYEES;https://www.akzonobel.com/content/dam/akzonobel-corporate/global/en/investor-relations-images/result-center/archive-annual-reports/2029-2020/AkzoNobel-annual-report-2024.pdf;34600;N/A;2024
18705450;AKZO NOBEL NV;TURNOVER;https://www.akzonobel.com/content/dam/akzonobel-corporate/global/en/investor-relations-images/result-center/archive-annual-reports/2029-2020/AkzoNobel-annual-report-2024.pdf;10711000000;EUR;2024
18705450;AKZO NOBEL NV;ASSETS;https://www.akzonobel.com/content/dam/akzonobel-corporate/global/en/investor-relations-images/result-center/archive-annual-reports/2029-2020/AkzoNobel-annual-report-2024.pdf;14249000;EUR;2024
18705450;AKZO NOBEL NV;WEBSITE;https://www.akzonobel.com/en;https://www.akzonobel.com/en;N/A;2024
18705450;AKZO NOBEL NV;ACTIVITY;https://www.akzonobel.com/content/dam/akzonobel-corporate/global/en/investor-relations-images/result-center/archive-annual-reports/2029-2020/AkzoNobel-annual-report-2024.pdf;C20;N/A;2024
18709351;DIOR;COUNTRY;https://en.wikipedia.org/wiki/Dior;FR;N/A;2024
18709351;DIOR;EMPLOYEES;https://www.macrotrends.net/stocks/charts/CHDRY/christian-dior-se/number-of-employees;195831;N/A;2024
18709351;DIOR;TURNOVER;https://www.dior-finance.com/pdf/d/2/1044/Christian%20Dior%20-%20Annual%20results%20VA%20-%20financial%20release%202024.pdf;84683000000;EUR;2024
18709351;DIOR;ASSETS;https://companiesmarketcap.com/eur/dior/total-assets/;131780000000;EUR;2024
18709351;DIOR;WEBSITE;https://www.dior.com/;https://www.dior.com/;N/A;2024
18709351;DIOR;ACTIVITY;https://www.dior-finance.com/pdf/d/2/1123/Christian%20Dior%20-%20Consolidated%20financial%20statements%20as%20of%20December%2031%2C%202024.pdf;C18;N/A;2024
18712196;AMAZON;COUNTRY;https://en.wikipedia.org/wiki/Amazon_(company);US;N/A;2024
18712196;AMAZON;EMPLOYEES;https://explodingtopics.com/blog/amazon-employees;1521000;N/A;2024
18712196;AMAZON;TURNOVER;https://www.statista.com/statistics/266282/annual-net-revenue-of-amazoncom/;638000000000;USD;2024
18712196;AMAZON;ASSETS;https://macrotrends.net/stocks/charts/AMZN/amazon/total-assets;624894000000;USD;2024
18712196;AMAZON;WEBSITE;https://www.amazon.com/;https://www.amazon.com/;N/A;2024
18712196;AMAZON;ACTIVITY;https://s2.q4cdn.com/299287126/files/doc_financials/2025/ar/Amazon-2024-Annual-Report.pdf;G47;N/A;2024
18715555;SONY GROUP CORPORATION;COUNTRY;https://en.wikipedia.org/wiki/Sony;JP;N/A;2024
18715555;SONY GROUP CORPORATION;EMPLOYEES;https://www.statista.com/statistics/638777/sony-group-number-of-employees/;113000;N/A;2024
18715555;SONY GROUP CORPORATION;TURNOVER;https://www.sony.com/en/SonyInfo/IR/library/presen/er/pdf/24q4_sonypre.pdf;12043900000;JPY;2024
18715555;SONY GROUP CORPORATION;ASSETS;https://macrotrends.net/stocks/charts/SONY/sony/total-assets;235342000000;USD;2024
18715555;SONY GROUP CORPORATION;WEBSITE;https://www.sony.co.jp/en/;https://www.sony.co.jp/en/;N/A;2024
18715555;SONY GROUP CORPORATION;ACTIVITY;https://www.sony.com/en/SonyInfo/IR/library/presen/er/pdf/24q4_sonypre.pdf;C26;N/A;2024
18718848;SONOVA;COUNTRY;https://en.wikipedia.org/wiki/Sonova;CH;N/A;2024
18718848;SONOVA;EMPLOYEES;https://www.macrotrends.net/stocks/charts/SONVY/sonova-holding/number-of-employees;18151;N/A;2024
18718848;SONOVA;TURNOVER;https://report.sonova.com/2024/en/financial-review;3626900000;CHF;2024
18718848;SONOVA;ASSETS;https://report.sonova.com/2025/en/shag-balance-sheets;2408900000;CHF;2024
18718848;SONOVA;WEBSITE;https://www.sonova.com/en;https://www.sonova.com/en;N/A;2024
18718848;SONOVA;ACTIVITY;https://report.sonova.com/2025/downloads/en/08_Sonova_AR_24-25_Finance_en.pdf;Q86;N/A;2024
18731292;IKEA;COUNTRY;https://en.wikipedia.org/wiki/IKEA;NL;N/A;2024
18731292;IKEA;EMPLOYEES;https://www.statista.com/statistics/241825/number-of-employees-of-the-ikea-group-worldwide-by-function/;216000;N/A;2024
18731292;IKEA;TURNOVER;https://www.ikea.com/global/en/our-business/how-we-work/year-in-review-fy24/;45100000000;EUR;2024
18731292;IKEA;ASSETS;https://www.statista.com/statistics/1555332/inter-ikea-total-assets/;22470000000;EUR;2024
18731292;IKEA;WEBSITE;https://www.ikea.com/;https://www.ikea.com/;N/A;2024
18731292;IKEA;ACTIVITY;https://www.inter.ikea.com/-/media/interikea/igi/financial-reports/fy24-financial-reports/inter-ikea-holding-bv-annual-report-fy24.pdf?rev=2212fa15a98048f7b08b0c6a6be79421&sc_lang=en);G47;N/A;2024
18736044;SECURITAS AB;COUNTRY;https://en.wikipedia.org/wiki/Securitas_AB;SE;N/A;2024
18736044;SECURITAS AB;EMPLOYEES;https://www.securitas.com/en/newsroom/regulatory-press-releases/securitas-ab-full-year-report-2024--januarydecember/;336000;N/A;2024
18736044;SECURITAS AB;TURNOVER;https://www.securitas.com/en/newsroom/regulatory-press-releases/securitas-ab-full-year-report-2024--januarydecember/;161921000;SEK;2024
18736044;SECURITAS AB;ASSETS;https://companiesmarketcap.com/eur/securitas/total-assets/;10770000000;EUR;2024
18736044;SECURITAS AB;WEBSITE;https://www.securitas.com/en/;https://www.securitas.com/en/;N/A;2024
18736044;SECURITAS AB;ACTIVITY;https://www.securitas.com/globalassets/com/files/annual-reports/eng/securitas_ar2024_eng.pdf;N80;N/A;2024
18742207;AIRBUS SE;COUNTRY;https://www.airbus.com/en/airbus-contact-us;NL;N/A;2024
18742207;AIRBUS SE;EMPLOYEES;https://www.airbus.com/en/newsroom/press-releases/2025-02-airbus-reports-full-year-fy-2024-results;156921;N/A;2024
18742207;AIRBUS SE;TURNOVER;https://www.airbus.com/en/newsroom/press-releases/2025-02-airbus-reports-full-year-fy-2024-results;69230000000;EUR;2024
18742207;AIRBUS SE;ASSETS;https://www.macrotrends.net/stocks/charts/EADSY/airbus-group/total-assets;139821000000;USD;2024
18742207;AIRBUS SE;WEBSITE;https://www.airbus.com/en;https://www.airbus.com/en;N/A;2024
18742207;AIRBUS SE;ACTIVITY;https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Financial%20Statements%202024%20%281%29.pdf;H51;N/A;2024
18745703;ETEX;COUNTRY;https://www.globaldata.com/company-profile/etex-nv/locations/;BE;N/A;2024
18745703;ETEX;EMPLOYEES;https://www.etexgroup.com/siteassets/etex-group-website-2024/investors/annual-report-2024/etex-2024-annual-report.pdf?v=496e95;13477;N/A;2024
18745703;ETEX;TURNOVER;https://www.etexgroup.com/en/news/2460226/;3777000000;EUR;2024
18745703;ETEX;ASSETS;https://www.etexgroup.com/siteassets/etex-group-website-2024/investors/annual-report-2024/etex-2024-annual-report.pdf?v=496e95;50022115597;EUR;2024
18745703;ETEX;WEBSITE;https://www.etexgroup.com/en/;https://www.etexgroup.com/en/;N/A;2024
18745703;ETEX;ACTIVITY;https://www.etexgroup.com/siteassets/etex-group-website-2024/investors/annual-report-2024/etex-2024-annual-report.pdf?v=496e95;C23;N/A;2024
18748693;SIEMENS;COUNTRY;https://www.siemens.com/global/en/company/jobs/our-locations.html;DE;N/A;2024
18748693;SIEMENS;EMPLOYEES;https://en.wikipedia.org/wiki/Siemens;327000;N/A;2024
18748693;SIEMENS;TURNOVER;https://press.siemens.com/global/en/pressrelease/strong-fourth-quarter-completes-successful-fiscal-2024;75900000000;EUR;2024
18748693;SIEMENS;ASSETS;https://companiesmarketcap.com/siemens/total-assets/;165100000000;USD;2024
18748693;SIEMENS;WEBSITE;https://www.siemens.com/;https://www.siemens.com/;N/A;2024
18748693;SIEMENS;ACTIVITY;https://assets.new.siemens.com/siemens/assets/api/uuid:ae46683e-14dd-4455-a882-09d4184457c7/Annual-Financial-Report-FY2024.pdf;C26;N/A;2024
18754669;VODAFONE GROUP PLC;COUNTRY;https://en.wikipedia.org/wiki/Vodafone;GB;N/A;2024
18754669;VODAFONE GROUP PLC;EMPLOYEES;https://www.statista.com/statistics/218819/vodafone-employees-worldwide-since-2009/;85887;N/A;2024
18754669;VODAFONE GROUP PLC;TURNOVER;https://reports.investors.vodafone.com/view/197179846;36717000000;EUR;2024
18754669;VODAFONE GROUP PLC;ASSETS;https://www.macrotrends.net/stocks/charts/VOD/vodafone-group/total-assets;156663000000;USD;2024
18754669;VODAFONE GROUP PLC;WEBSITE;https://www.vodafone.com/;https://www.vodafone.com/;N/A;2024
18754669;VODAFONE GROUP PLC;ACTIVITY;https://data.fca.org.uk/artefacts/NSM/Portal/NI-000097578/NI-000097578.pdf;J61;N/A;2024
18755204;HBIS GROUP CO. LTD.;COUNTRY;https://en.wikipedia.org/wiki/Hesteel_Group;CN;N/A;2024
18755204;HBIS GROUP CO. LTD.;EMPLOYEES;https://stockanalysis.com/quote/she/000709/employees/;29939;N/A;2024
18755204;HBIS GROUP CO. LTD.;TURNOVER;https://www.marketscreener.com/quote/stock/HBIS-COMPANY-LIMITED-6496784/news/HBIS-Company-Limited-Reports-Earnings-Results-for-the-Nine-Months-Ended-September-30-2024-48208308/;89346200000;CNY;2024
18755204;HBIS GROUP CO. LTD.;ASSETS;https://www.hbisco.com/en/about;545600000000;CNY;2023
18755204;HBIS GROUP CO. LTD.;WEBSITE;https://www.hbisco.com/en/;https://www.hbisco.com/en/;N/A;2024
18755204;HBIS GROUP CO. LTD.;ACTIVITY;https://www.hkexnews.hk/listedco/listconews/sehk/2025/0429/2025042905248.pdf;C20;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;COUNTRY;https://en.wikipedia.org/wiki/MOL_(company);HU;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;EMPLOYEES;https://molgroup.info/en/about-mol-group/company-overview;25000;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;TURNOVER;https://molgroup.info/storage/documents/publikaciok/negyedeves_jelentesek/2024/presentation-of-q4-2024-results.pdf;9178677000;USD;2024
18761094;MOL HUNGARIAN OIL AND GAS;ASSETS;https://ycharts.com/companies/MOLFF/assets;21460000000;USD;2024
18761094;MOL HUNGARIAN OIL AND GAS;WEBSITE;https://www.molgroup.info/;https://www.molgroup.info/;N/A;2024
18761094;MOL HUNGARIAN OIL AND GAS;ACTIVITY;https://molgroup.info/en/show/publications/annual_reports/2024/integrated-annual-report-2024-eng.pdf;D06;N/A;2024
18763081;DSV A/S;COUNTRY;https://en.wikipedia.org/wiki/DSV_(company);DK;N/A;2024
18763081;DSV A/S;EMPLOYEES;https://www.macrotrends.net/stocks/charts/DSDVY/dsv/number-of-employees;73338;N/A;2024
18763081;DSV A/S;TURNOVER;https://investor.dsv.com/news-releases/news-release-details/dsv-1150-2024-annual-report;167106000;DKK;2024
18763081;DSV A/S;ASSETS;https://macrotrends.net/stocks/charts/DSDVY/dsv/total-assets;34299000000;USD;2024
18763081;DSV A/S;WEBSITE;https://www.dsv.com/en/;https://www.dsv.com/en/;N/A;2024
18763081;DSV A/S;ACTIVITY;https://www.dsv.com/en/about-dsv/company-structure;H52;N/A;2024
18767600;KRONES;COUNTRY;https://www.krones.com/en/company.php;DE;N/A;2024
18767600;KRONES;EMPLOYEES;https://www.krones.com/en/company/about-us/employees.php;20379;N/A;2024
18767600;KRONES;TURNOVER;https://www.krones.com/en/company/investor-relations/krones-group-annual-report-2024.php;5293600000;EUR;2024
18767600;KRONES;ASSETS;https://companiesmarketcap.com/krones/total-assets/;4940000000;USD;2024
18767600;KRONES;WEBSITE;https://www.krones.com/en/index.php;https://www.krones.com/en/index.php;N/A;2024
18767600;KRONES;ACTIVITY;https://ircenter.handelsblatt.com/download/companies/krones/Annual%20Reports/DE0006335003-JA-2024-EQ-E-00.pdf;C29;N/A;2024
18773773;KONECRANES;COUNTRY;https://en.wikipedia.org/wiki/Konecranes;FI;N/A;2024
18773773;KONECRANES;EMPLOYEES;https://investors.konecranes.com/glance;16700;N/A;2024
18773773;KONECRANES;TURNOVER;https://www.konecranes.com/press-releases/konecranes-plcs-financial-statement-release-2024-q4-strong-end-to-excellent-year;4227000000;EUR;2024
18773773;KONECRANES;ASSETS;https://companiesmarketcap.com/konecranes/total-assets/;4980000000;USD;2024
18773773;KONECRANES;WEBSITE;https://www.konecranes.com/;https://www.konecranes.com/;N/A;2024
18773773;KONECRANES;ACTIVITY;https://www.konecranes.com/press-releases/konecranes-plcs-annual-report-2024-published;C28;N/A;2024
18774479;SANDVIK AKTIEBOLAG;COUNTRY;https://en.wikipedia.org/wiki/Sandvik;SE;N/A;2024
18774479;SANDVIK AKTIEBOLAG;EMPLOYEES;https://www.annualreport.sandvik/en/2024/sustainable-business/non-financial-notes/employees.html;41447;N/A;2024
18774479;SANDVIK AKTIEBOLAG;TURNOVER;https://www.annualreport.sandvik/en/2024/;5000000000;SEK;2024
18774479;SANDVIK AKTIEBOLAG;ASSETS;https://www.annualreport.sandvik/en/2024/financial-information/group-notes/segment-information.html;184384;SEK;2024
18774479;SANDVIK AKTIEBOLAG;WEBSITE;https://www.home.sandvik/en/;https://www.home.sandvik/en/;N/A;2024
18774479;SANDVIK AKTIEBOLAG;ACTIVITY;https://regnskaber.cvrapi.dk/93803491/amNsb3VkczovLzAzL2NlL2Y3LzZlLzI3L2Q1ZjItNGQwZi1iYmExLTQ3ZDdmMjI0MTIwYw.pdf;C28;N/A;2024
18774712;SKANSKA AB;COUNTRY;https://en.wikipedia.org/wiki/Skanska;SE;N/A;2024
18774712;SKANSKA AB;EMPLOYEES;https://www.usa.skanska.com/who-we-are/about-skanska/quick-facts-and-figures/;26300;N/A;2024
18774712;SKANSKA AB;TURNOVER;https://group.skanska.com/media/press-releases-articles/296658/Yearend-report%2C-January-December-2024;177200000000;SEK;2024
18774712;SKANSKA AB;ASSETS;https://group.skanska.com/499600/siteassets/investors/reports-publications/interim-reports/2025/q1-2025/skanska-q1-2025-en.pdf;171200000;SEK;2024
18774712;SKANSKA AB;WEBSITE;https://www.skanska.com/;https://www.skanska.com/;N/A;2024
18774712;SKANSKA AB;ACTIVITY;https://group.skanska.com/49490b/siteassets/investors/reports-publications/annual-reports/2024/annual-and-sustainability-report-2024.pdf;F41;N/A;2024
18774867;SANOFI;COUNTRY;https://en.wikipedia.org/wiki/Sanofi;FR;N/A;2024
18774867;SANOFI;EMPLOYEES;https://www.statista.com/statistics/382412/sanofi-number-of-employees/;85;N/A;2024
18774867;SANOFI;TURNOVER;https://www.statista.com/statistics/266509/revenue-of-sanofi-since-2006/;41081;EUR;2024
18774867;SANOFI;ASSETS;https://macrotrends.net/stocks/charts/SNY/sanofi/total-assets;143701000000;USD;2024
18774867;SANOFI;WEBSITE;https://www.sanofi.com/en;https://www.sanofi.com/en;N/A;2024
18774867;SANOFI;ACTIVITY;https://www.sanofi.com/assets/dotcom/content-app/publications/annual-report-on-form-20-f/2024-01-01-form-20-f-2024-en.pdf;Q86;N/A;2024
18778752;WURTH;COUNTRY;https://en.wikipedia.org/wiki/W%C3%BCrth;DE;N/A;2024
18778752;WURTH;EMPLOYEES;https://www.wuerth.com/downloads/pdf/Zahlen-und-Fakten/2024/Facts-and-Figures_W%C3%BCrth-Gruppe_vorl%C3%A4ufiger-Konzernabschluss-2024_EN.pdf;88393;N/A;2024
18778752;WURTH;TURNOVER;https://news.wuerth.com/wuerth-group-generates-sales-at-previous-years-level/;20200000000;EUR;2024
18778752;WURTH;ASSETS;https://www.wuerth.com/downloads/pdf/Gesch%C3%A4ftsbericht/2024/W%C3%BCrth-Group-Annual-Report-2024.pdf;19273000000;EUR;2024
18778752;WURTH;WEBSITE;https://eshop.wuerth.it/it/IT/EUR/?srsltid=AfmBOoqb6_MtwlLX46MaNDt7Nx-cbj4b5m3txiUkPc3C9CwUskq-4o6s;https://eshop.wuerth.it/it/IT/EUR/?srsltid=AfmBOoqb6_MtwlLX46MaNDt7Nx-cbj4b5m3txiUkPc3C9CwUskq-4o6s;N/A;2024
18778752;WURTH;ACTIVITY;https://www.wuerth.com/downloads/pdf/Gesch%C3%A4ftsbericht/2024/W%C3%BCrth-Group-Annual-Report-2024.pdf;C46;N/A;2024
18784770;AKTIEBOLAGET VOLVO;COUNTRY;https://en.wikipedia.org/wiki/Volvo;SE;N/A;2024
18784770;AKTIEBOLAGET VOLVO;EMPLOYEES;https://www.volvogroup.com/content/dam/volvo-group/markets/master/events/2025/annual-reports/volvo-group-annual-report-2024.pdf;102000;N/A;2024
18784770;AKTIEBOLAGET VOLVO;TURNOVER;https://www.volvogroup.com/en/news-and-media/news/2025/feb/ab-volvo-publishes-annual-report-2024.html;527000000000;SEK;2024
18784770;AKTIEBOLAGET VOLVO;ASSETS;https://www.volvogroup.com/content/dam/volvo-group/markets/master/events/2025/annual-reports/volvo-group-annual-report-2024.pdf;714564000000;SEK;2024
18784770;AKTIEBOLAGET VOLVO;WEBSITE;https://www.volvo.com/en/;https://www.volvo.com/en/;N/A;2024
18784770;AKTIEBOLAGET VOLVO;ACTIVITY;https://www.volvogroup.com/content/dam/volvo-group/markets/master/events/2025/annual-reports/volvo-group-annual-report-2024.pdf;H49;N/A;2024
18796310;TOTALENERGIES SE;COUNTRY;https://en.wikipedia.org/wiki/TotalEnergies;FR;N/A;2024
18796310;TOTALENERGIES SE;EMPLOYEES;https://www.statista.com/statistics/279499/number-of-employees-at-total-sa/;102887;N/A;2024
18796310;TOTALENERGIES SE;TURNOVER;https://totalenergies.com/system/files/documents/totalenergies_pr-results-q4-2024_2025_en.pdf;195610000000;USD;2024
18796310;TOTALENERGIES SE;ASSETS;https://totalenergies.com/system/files/documents/totalenergies_pr-results-q4-2024_2025_en.pdf;285487000;USD;2024
18796310;TOTALENERGIES SE;WEBSITE;https://totalenergies.com/;https://totalenergies.com/;N/A;2024
18796310;TOTALENERGIES SE;ACTIVITY;https://totalenergies.com/system/files/documents/totalenergies_pr-results-q4-2024_2025_en.pdf;D06;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;COUNTRY;https://en.wikipedia.org/wiki/British_American_Tobacco;GB;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;EMPLOYEES;https://www.macrotrends.net/stocks/charts/BTI/british-american-tobacco/number-of-employees;48000;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;TURNOVER;https://www.bat.com/media/press-releases/_2025/february/preliminary-results-for-the-year-ended-31-december-2024;25867000000;GBP;2024
18802249;BRITISH AMERICAN TOBACCO PLC;ASSETS;https://companiesmarketcap.com/british-american-tobacco/total-assets/;149200000000;USD;2024
18802249;BRITISH AMERICAN TOBACCO PLC;WEBSITE;https://www.bat.com/;https://www.bat.com/;N/A;2024
18802249;BRITISH AMERICAN TOBACCO PLC;ACTIVITY;https://www.bat.com/content/dam/batcom/global/main-nav/investors-and-reporting/reporting/combined-annual-and-sustainability-report/BAT_Annual_Report_on_Form_20-F_2024.pdf;C12;N/A;2024
18803013;NIPPON STEEL CORPORATION;COUNTRY;https://en.wikipedia.org/wiki/Nippon_Steel;JP;N/A;2024
18803013;NIPPON STEEL CORPORATION;EMPLOYEES;https://www.nipponsteel.com/en/factbook/2024/09-01.html;28543;N/A;2024
18803013;NIPPON STEEL CORPORATION;TURNOVER;https://www.nipponsteel.com/en/ir/library/pdf/20250509_300.pdf;86960000000;JPY;2024
18803013;NIPPON STEEL CORPORATION;ASSETS;https://companiesmarketcap.com/nippon-steel/total-assets/;70770000000;USD;2024
18803013;NIPPON STEEL CORPORATION;WEBSITE;https://www.nipponsteel.com/;https://www.nipponsteel.com/;N/A;2024
18803013;NIPPON STEEL CORPORATION;ACTIVITY;https://www.nipponsteel.com/en/ir/library/pdf/20250509_200.pdf;C24;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;COUNTRY;https://en.wikipedia.org/wiki/Ahold_Delhaize;NL;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;EMPLOYEES;https://www.aholddelhaize.com/media/eacd1r3g/annual-report-2024-ahold-delhaize.pdf;388000;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;TURNOVER;https://newsroom.aholddelhaize.com/ahold-delhaize-reports-q4-2024-financial-results-and-introduces-outlook-for-2025-with-projected-growth-in-sales-and-earnings-in-line-with-its-growing-together-strategic-ambitions/;89400000000;EUR;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;ASSETS;https://finbox.com/XTRA:AHOG/explorer/total_assets;51842000000;EUR;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;WEBSITE;https://www.aholddelhaize.com/;https://www.aholddelhaize.com/;N/A;2024
18805524;KONINKLIJKE AHOLD DELHAIZE NV;ACTIVITY;https://aholddelhaize.com/digitalannualreport/documents/Annual-report-2024---Ahold-Delhaize---Financial-statements.pdf;G47;N/A;2024
18808977;PFIZER INC;COUNTRY;https://en.wikipedia.org/wiki/Pfizer;US;N/A;2024
18808977;PFIZER INC;EMPLOYEES;https://www.statista.com/statistics/281387/number-of-employees-at-pfizer-since-2006/;81000;N/A;2024
18808977;PFIZER INC;TURNOVER;https://insights.pfizer.com/fourth-quarter-fy-earnings-2024;63600000000;USD;2024
18808977;PFIZER INC;ASSETS;https://www.statista.com/statistics/254349/total-assets-of-pfizer-since-2006/;213396000000;USD;2024
18808977;PFIZER INC;WEBSITE;https://www.pfizer.com/;https://www.pfizer.com/;N/A;2024
18808977;PFIZER INC;ACTIVITY;https://s206.q4cdn.com/795948973/files/doc_financials/2024/q4/Q4-2024-PFE-Earnings-Release-Final.pdf;C21;N/A;2024
18812865;COCA-COLA COMPANY (THE);COUNTRY;https://en.wikipedia.org/wiki/The_Coca-Cola_Company;US;N/A;2024
18812865;COCA-COLA COMPANY (THE);EMPLOYEES;https://www.statista.com/statistics/254562/coca-colas-number-of-employees-worldwide/;69700;N/A;2024
18812865;COCA-COLA COMPANY (THE);TURNOVER;https://www.coca-colacompany.com/media-center/coca-cola-reports-fourth-quarter-and-full-year-2024-results;47100000000;USD;2024
18812865;COCA-COLA COMPANY (THE);ASSETS;https://www.macrotrends.net/stocks/charts/KO/cocacola/total-assets;100549000000;USD;2024
18812865;COCA-COLA COMPANY (THE);WEBSITE;https://www.coca-colacompany.com/;https://www.coca-colacompany.com/;N/A;2024
18812865;COCA-COLA COMPANY (THE);ACTIVITY;https://investors.coca-colacompany.com/filings-reports/all-sec-filings/content/0000021344-24-000060/0000021344-24-000060.pdf;C11;N/A;2024
